run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_L_min,heatmap_L_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,i_mix_avg_A_per_m2,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,residual_avg_A_per_m2,converged,method,iterations,out_of_plane_width_m,reactive_length_m,reactive_area_m2,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,Cdl_Au_uF_per_cm2,Cdl_Pd_uF_per_cm2,pzc_Au_V,pzc_Pd_V,L_Au_nm,L_Pd_len_nm
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.793914490060236e-08,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.42519839434673834,0.9481786598514925,0.9481786598514925,2.883617902325208e-09,2.883617902325208e-09,0.03673171342972091,5.329070518200751e-15,5.329070518200751e-15,1.6206864591789064e-23,1.6206864591789064e-23,2.064441011064126e-16,True,brentq,16,1.0,7.850485678656015e-08,7.850485678656015e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,57.93914490060236,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.506356125108705e-08,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4212508156057852,0.4697473292259884,0.4697473292259884,1.428603980960373e-09,1.428603980960373e-09,0.014938981904767407,1.4988010832439613e-15,1.4988010832439613e-15,4.558180666440674e-24,4.558180666440674e-24,4.766511881679175e-17,True,brentq,19,1.0,9.562927313704485e-08,9.562927313704485e-08,0.5000171974870351,-0.2561258286377236,0.6150826455718537,-0.22814916520574877,1.7970010815095563,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,75.06356125108705,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.506356125108705e-08,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.41755564290977376,1.0585631033502523,1.0585631033502523,3.219321046562902e-09,3.219321046562902e-09,0.033664598098004386,1.0480505352461478e-13,1.0480505352461478e-13,3.187350036385182e-22,3.187350036385182e-22,3.3330275676334375e-15,True,brentq,16,1.0,9.562927313704485e-08,9.562927313704485e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,75.06356125108705,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,9.724924724660731e-08,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.41688228521570164,0.534327307122721,0.534327307122721,1.6250057650122853e-09,1.6250057650122853e-09,0.01379286447983089,1.0880185641326534e-14,1.0880185641326534e-14,3.3089015208236e-23,3.3089015208236e-23,2.8085580516990477e-16,True,brentq,19,1.0,1.1781495913256511e-07,1.1781495913256511e-07,0.5003582318167312,-0.2563862710089866,0.614984825273955,-0.22810721205721532,1.88392904657616,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,97.24924724660731,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,9.724924724660731e-08,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.40991289147283916,1.1817982108463343,1.1817982108463343,3.5941058600350086e-09,3.5941058600350086e-09,0.03050636257481471,1.4244161405940758e-12,1.4244161405940758e-12,4.331959848180285e-21,4.331959848180285e-21,3.6769183472753864e-14,True,brentq,16,1.0,1.1781495913256511e-07,1.1781495913256511e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,97.24924724660731,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.259921049894874e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.41250749116258706,0.6079964984233109,0.6079964984233109,1.849049827465108e-09,1.849049827465108e-09,0.012616521362600237,3.414490912234669e-12,3.414490912234669e-12,1.0384210844176513e-20,1.0384210844176513e-20,7.085402242994463e-14,True,brentq,20,1.0,1.4655781687544521e-07,1.4655781687544521e-07,0.5006298766241469,-0.25659027736436785,0.6148794850126155,-0.22807051415423496,1.9719848910155449,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,125.99210498948742,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.259921049894874e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.40227014003611683,1.31938002254671,1.31938002254671,4.012522126981659e-09,4.012522126981659e-09,0.02737842451891715,1.2539747018536218e-11,1.2539747018536218e-11,3.813610295652898e-20,3.813610295652898e-20,2.602120021270488e-13,True,brentq,16,1.0,1.4655781687544521e-07,1.4655781687544521e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,125.99210498948742,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.6323016341122176e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.40812399022103,0.6919544421031175,0.6919544421031175,2.104384227709278e-09,2.104384227709278e-09,0.011449572653938502,2.858602243804853e-12,2.858602243804853e-12,8.693632281445517e-21,8.693632281445517e-21,4.730047541811688e-14,True,brentq,20,1.0,1.8379587529717956e-07,1.8379587529717956e-07,0.5008304743651064,-0.25674303868896586,0.6146854375559283,-0.22799330937544257,2.067602852316016,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,163.23016341122175,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.6323016341122176e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.39462738860032864,1.4729787437064992,1.4729787437064992,4.479649305503054e-09,4.479649305503054e-09,0.024372958850463367,7.284484127012547e-11,7.284484127012547e-11,2.21537034393362e-19,2.21537034393362e-19,1.2053427969216324e-12,True,brentq,16,1.0,1.8379587529717956e-07,1.8379587529717956e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,163.23016341122175,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.1147425268811283e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4037405444153154,0.7877821099804067,0.7877821099804067,2.3958170455205386e-09,2.3958170455205386e-09,0.010325019010920242,1.0880185641326534e-14,1.0880185641326534e-14,3.3089015208236e-23,3.3089015208236e-23,1.4260050103426685e-16,True,brentq,19,1.0,2.3203996457407063e-07,2.3203996457407063e-07,0.500990202660465,-0.2568608294321393,0.6144410213671331,-0.22791418099740712,2.1580213156886527,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,211.47425268811284,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.1147425268811283e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.3869846371669388,1.6444590204757927,1.6444590204757927,5.00115819082754e-09,5.00115819082754e-09,0.021553003595771086,2.8064039980790767e-10,2.8064039980790767e-10,8.534886042768942e-19,8.534886042768942e-19,3.6781965806775834e-12,True,brentq,16,1.0,2.3203996457407063e-07,2.3203996457407063e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,211.47425268811284,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.739773006128191e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.3993199131733555,0.8961109940119281,0.8961109940119281,2.7252687855345277e-09,2.7252687855345277e-09,0.00925253246517211,1.27675647831893e-14,1.27675647831893e-14,3.882894641782796e-23,3.882894641782796e-23,1.3182776290776614e-16,True,brentq,19,1.0,2.945430124987769e-07,2.945430124987769e-07,0.5010717444848435,-0.2569354103534328,0.6137817904143484,-0.22758831057494677,2.252467003740101,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,273.9773006128191,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,2.739773006128191e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.37934188573649513,1.835902576146195,1.835902576146195,5.583379757069527e-09,5.583379757069527e-09,0.018956076091238838,7.190927853173434e-10,7.190927853173434e-10,2.1869178425706845e-18,2.1869178425706845e-18,7.42478262858049e-12,True,brentq,16,1.0,2.945430124987769e-07,2.945430124987769e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,273.9773006128191,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,3.5495366597555754e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.39497429712885923,1.0219113825237958,1.0219113825237958,3.107855177522199e-09,3.107855177522199e-09,0.008276151274058403,3.019806626980426e-14,3.019806626980426e-14,9.183889935347136e-23,9.183889935347136e-23,2.4456500720806976e-16,True,brentq,19,1.0,3.7551937786151534e-07,3.7551937786151534e-07,0.501201574058674,-0.2570159016353992,0.6133545779632161,-0.22754793961382583,2.3933274998919405,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,354.95366597555756,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,3.5495366597555754e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.37169913430568163,2.0496334825666627,2.0496334825666627,6.233382013111426e-09,6.233382013111426e-09,0.01659936179221671,1.2301466512099068e-09,1.2301466512099068e-09,3.741144001774812e-18,3.741144001774812e-18,9.962585747451033e-12,True,brentq,16,1.0,3.7551937786151534e-07,3.7551937786151534e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,354.95366597555756,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,4.5986329782677026e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.39063902230692854,1.165731288568203,1.165731288568203,3.545242848581298e-09,3.545242848581298e-09,0.00737932717822592,9.880984919163893e-14,9.880984919163893e-14,3.0050228097275554e-22,3.0050228097275554e-22,6.254873766936775e-16,True,brentq,19,1.0,4.80429009712728e-07,4.80429009712728e-07,0.5012992869849823,-0.25707753519035415,0.6127866334500655,-0.22747572654185294,2.4926481961917277,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,459.86329782677024,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,4.5986329782677026e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.3640563828693362,2.288246373739657,2.288246373739657,6.959055806296975e-09,6.959055806296975e-09,0.014485086590541514,1.4215713051157763e-09,1.4215713051157763e-09,4.323308083632368e-18,4.323308083632368e-18,8.998848937572454e-12,True,brentq,16,1.0,4.80429009712728e-07,4.80429009712728e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,459.86329782677024,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.957798804722744e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.38618880178697257,1.3255478776154954,1.3255478776154954,4.031279918153717e-09,4.031279918153717e-09,0.006540616122084082,4.778399897986674e-13,4.778399897986674e-13,1.4532155250637526e-21,1.4532155250637526e-21,2.3577933274472337e-15,True,brentq,19,1.0,6.163455923582322e-07,6.163455923582322e-07,0.5013102708436952,-0.25709942982684747,0.6115039898223499,-0.2268682294521121,2.6098558830536964,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,595.7798804722744,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,5.957798804722744e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.35641363142727106,2.554637944239985,2.554637944239985,7.769210615986098e-09,7.769210615986098e-09,0.01260528299757919,1.1458216597759474e-09,1.1458216597759474e-09,3.484693329334588e-18,3.484693329334588e-18,5.653797759795151e-12,True,brentq,16,1.0,6.163455923582322e-07,6.163455923582322e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,595.7798804722744,20.565711885957796
heatmap_compare:LAu_vs_LPd:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.718677869119009e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.38157560358337955,1.5004164986975739,1.5004164986975739,4.563093496816396e-09,4.563093496816396e-09,0.005758329883502809,2.3101520696400257e-12,2.3101520696400257e-12,7.02567580054056e-21,7.02567580054056e-21,8.86595002760318e-15,True,brentq,19,1.0,7.924334987978587e-07,7.924334987978587e-07,0.5012430109036091,-0.2570823044494359,0.6070395675908459,-0.22461656927167772,2.721755197996184,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,,,771.8677869119009,20.565711885957796
heatmap_compare:LAu_vs_LPd:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,7.718677869119009e-07,1e-08,2.0565711885957795e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.3487708799842302,2.852042114399182,2.852042114399182,8.67368149854272e-09,8.67368149854272e-09,0.010945626997976373,6.92331081353359e-10,6.92331081353359e-10,2.1055296697348186e-18,2.1055296697348186e-18,2.65704273346465e-12,True,brentq,16,1.0,7.924334987978587e-07,7.924334987978587e-07,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,,,771.8677869119009,20.565711885957796
